Avg. Session Length,Time on App,Time on Website,Length of Membership
34.60624245261783,11.761883803681748,38.12651979793058,1.8208106181524435
34.21146128149797,10.770248917443364,34.649800047407126,4.985204970864011
32.4971984614607,12.832802836968115,37.67924462448078,2.972271382079821
31.57613197132227,12.57989417361806,37.09326487011031,4.531986606666632
32.33889932306719,12.0131946940144,38.38513659413844,2.420806160901484
33.55169913754013,12.15858523387948,36.57513377612486,5.453969474611709
33.24190043446127,12.305417813429443,36.16364817104465,3.062368145311689
32.179099972602344,11.187538910878676,40.005181638101895,3.5526497674265176
31.88540629991176,11.281931074103642,37.385317552778375,2.877224878259828
32.997459002491695,12.589240561061525,37.33224074655334,2.8040136926903942
31.654809675692764,13.014459152355208,37.78903634703419,3.0102097779609496
34.385820292995376,12.729719510423308,36.232109802584205,5.705940716620838
32.33263706834172,11.548761439776756,38.57651554990162,4.773503047345896
34.00207092262163,11.85468192110211,37.49189221040693,2.761861926301417
31.976480061461288,10.757130926114415,36.59586794587455,1.9770071278430592
32.635877998189926,12.178573080885846,35.6742560274292,4.131755039569861
32.388451625505326,11.010482132400076,38.415041581538325,3.5435470501829984
33.92529660119954,11.588655423353044,35.25224202243303,3.3920504890738385
33.452295280190306,12.005916370756166,36.53409567089256,4.712233578509766
30.81620064887634,11.85139874307314,36.92504303887863,1.0845853030221226
33.79475594486519,10.982805534662877,34.81063145023747,3.201801722174991
32.29964716350497,12.168596472860555,37.073616172195656,4.403369830866465
33.47160052695171,11.662263431208276,36.05024078202619,3.9972553776226674
33.06644065628263,11.673229254101274,37.84065507750671,2.727209453758874
32.83694076702139,10.25654903128796,36.14390845634163,0.7895199078816915
32.12236479579778,11.435533874300315,36.22355746230224,4.852842407156433
34.357196268204405,9.477777607959723,37.90601452014432,5.0470225513951
33.3841105711181,12.677401437121034,35.622530591605994,3.680847338174777
31.936548618448917,11.814128294972196,37.14516822352819,3.202806071553459
34.318927438542204,13.402331896928285,37.29204470528371,3.6060868889081727
34.08366330162949,8.668349517101323,35.906756365793065,2.2524459633808416
33.0787172146689,12.695789749023144,35.358444307206696,4.001786345798084
33.531860130613246,13.665769794267849,36.90022076162611,3.515688256202335
33.539396346976595,10.534553499461076,37.03479128933126,2.2147975193939367
33.69489765096749,11.202669899735568,35.49396408005127,4.015986640445781
33.17233109074306,13.07869243953642,37.329818625212354,5.405406467229508
32.60273898042012,11.764447589452988,37.922703809566,3.5258064121952244
32.686129256115166,12.215252424902488,36.59436168489157,3.897115859957253
32.878474365657695,13.032534975943191,37.87095205416159,4.693732057983859
35.039283064909725,14.426491050422625,37.37418350489759,3.9306153266132897
31.60983957338964,12.71070130045925,36.16646339192148,2.562818810803233
32.992573196692234,13.004362005673078,36.98504141740091,4.620416384895069
33.236265721508744,10.972554314292411,34.57402758718963,2.931619534651152
33.82635200907213,12.084091730811034,35.89035795567322,3.021671821710012
32.89398062181101,11.52987820576495,36.888086054199256,4.643258549800133
34.18818406101828,13.130021664776669,35.42933438847124,3.7905521368804433
33.59048580327403,10.942069621017652,36.17049420248099,2.783963128204522
32.312909745943095,9.8244017703894,35.74277912557426,2.921350140816143
32.86530120924307,12.074830167957376,35.56917031744619,2.3990797897904117
34.33589583979252,12.2289347111239,36.1571911511149,4.694322274442824
34.935605105644306,10.728418539377822,36.88119240747175,4.048510087289211
33.07653560709715,9.607314687519166,36.49399254673739,5.081210092491108
32.38473265900513,10.86160419912899,36.584437621758106,3.993656512525085
33.60685082311888,12.21407374586628,37.198427822725975,2.905238361446573
33.717554613005134,10.8069660677747,36.01231723045213,3.701229217020273
34.71331650656199,12.038808239866547,37.63529940965426,4.632460945972205
32.27184828087499,13.485008988077055,37.55088041321525,3.086337272317325
31.625360134830608,13.187910985159364,37.06708996741924,1.4943108951995074
34.007211972221654,12.49432293326939,36.04545942048616,4.330714461860564
32.00850451785513,12.095889485093478,36.37750903434099,3.1789524050534483
31.04722213948752,11.199660962300452,38.68870909942437,3.0887639575315755
33.088529366211525,11.85766344472502,36.0869343253416,4.806349618785283
34.69559119111866,11.608997070875462,37.68487727530606,3.1630919310737573
32.088380630448206,11.90784409977911,35.18912244437772,4.34977841863416
32.054261851184755,13.149669557991398,37.65040020345744,4.1956144126751305
32.975192902963855,13.394451788942057,37.80697766984659,3.5690465158585187
32.59209322575472,10.314717921893896,36.72902940108787,4.791108744558267
32.74936818112046,9.954975969174418,37.38831486719822,4.650491269094463
35.63085386109822,12.125401967944384,38.18776368086846,4.019051426800219
31.06132515671613,12.357638107209011,36.16604163340145,4.089330841235956
33.644177000440536,13.160020040286032,36.4077474507818,3.015175298743708
33.622591840455804,11.167356897497289,35.62658733096311,5.462500764129899
31.066218161637597,11.735094549013704,36.59937399114725,3.9588922643660966
33.02502013857587,12.504219807675254,37.64583878801402,4.051382465375181
32.19249882778649,13.32541218598226,36.897294609068695,5.049927474652407
31.956300560523367,12.8288933950187,36.951616684246815,4.571213023779052
30.879484344127498,13.280432242922112,36.93615937845674,3.585160635161344
33.45947684896434,11.38861261864104,37.90913871755985,2.56663984381683
31.76561882104241,12.442616548294634,38.13171202563648,3.8502796390964265
32.19772379742183,11.83023109487895,36.63385670229112,4.193324635532072
33.55210836340867,11.120870867123784,36.80837605948795,4.02781384191709
33.24726795047748,14.069382336483995,38.99332245115573,4.978475793470261
32.72852076313786,10.131712461927217,34.84561239331277,3.287701824074408
32.83810016055479,12.364341604455198,38.03910938707497,3.3091823280429797
33.98777289568564,13.386235275676434,37.534497341555735,3.2734335777477144
32.53323998265473,14.121783839255324,38.40632901011416,5.320093863780987
32.51021799444433,10.984835888186163,37.396497475332055,5.391275125020632
33.15417578832186,11.887494133971662,36.265000697022046,2.6022871120328714
34.05094675856064,11.388644575171451,39.08156474568163,2.4369588757864635
33.36951735608769,10.62794922615627,38.04031366664072,3.00295702283384
32.80869759268502,12.817113090284248,37.03153921676629,3.8515788003584657
34.04663802802127,12.474455453922836,35.037856159447585,4.055775961742958
33.61603789276768,11.936386499892285,38.76864099802668,3.649286157714702
32.04781463313985,12.482669924970503,35.536024530304154,3.393902788069372
32.74515048083576,10.012583366223025,38.35495987026449,3.108911449181274
33.05926409135838,11.725910097840954,35.9990993016087,5.004820577490747
33.780156763295054,11.91763618310149,36.84473381504451,3.634996006306897
31.72165236050904,11.75502370305383,36.7657223578584,1.8473704233395083
34.50755099852662,12.893669504071738,37.63575587790592,5.705153970601026
32.40237101796123,10.875559548189257,37.78114255999947,1.9140899242311
31.82797905546526,12.461147444665416,37.42899736939191,2.9747368150832405
31.72420252384518,13.172287495263063,36.19975347391624,3.557813698186695
32.72836000313375,13.1045072428758,38.878040506759845,2.8200972339734696
30.836432674773427,13.100109538542808,35.90772142967966,3.361612984538193
32.82030994541536,11.634893252550466,35.36862632536302,4.1245852967146535
33.58294683702328,12.76153127820102,36.90818962373682,2.4793398232086954
32.5434591695977,13.332839284456396,37.964390331775896,3.597459968849926
32.29524762622046,11.03135834040919,38.252978273334655,3.1074686827074625
34.10227850874102,8.508152176032603,35.46240008104617,1.8382107022501144
33.46869994900622,13.085505760060858,35.84582711383271,2.926940235492512
33.431097102487136,13.35063168445937,37.96597162275134,2.768851943263104
33.616018552595435,13.516284296962846,36.77312349371806,4.125584363255396
33.76981237165136,11.304462307422884,37.83397172859896,5.137816745950984
33.708153408093004,14.325654943309248,35.7218273299056,3.6343402240734415
32.65539704223188,11.91885970932454,35.71626915951701,2.1596760229888288
32.40855895733437,10.98574015235435,37.36839124072731,3.5048334855203
34.65548567957987,10.33807269503854,36.15725594420065,4.396651901097083
32.28312306113335,10.902556227019767,36.094241952849465,4.789201624179895
33.20891970058922,13.53191346185937,38.95246252162795,3.0465406206892376
33.47947160188164,12.60888879370027,37.22939451627662,4.205903889533483
33.70088553901973,13.471577671948916,37.0716431982524,2.3790764968915394
31.42522688085481,13.27147504252467,37.23984661097634,4.022102909528949
33.24850620315415,11.656592033851751,36.54860515461888,3.363411393785737
33.90022441401576,10.956790967791653,37.266878259420906,2.952668957921736
34.59577669439264,11.332487778094174,35.45986279714474,4.541695256706066
33.6727578867203,13.420545742201174,37.76369040280343,4.794312263402832
32.56723048027511,12.489013215743665,36.37147981406854,4.22243622534277
33.46105629551836,10.869163814130363,35.62244242064545,3.471413452477678
32.200798643965314,12.276981712741968,38.23260622710401,3.3164647447029107
32.25590120444978,10.480506832694497,37.33866962178549,4.514122441132637
33.14423399987652,11.73704063527238,37.93518904595916,2.190132185380053
34.00648891839723,12.956276605432244,38.655094538522064,3.275733705185027
32.739142938380326,12.35195897300293,37.373358858547554,4.4342734348999375
32.11511906601424,11.919242397939174,39.29404346247573,1.4435150746515455
33.62530726457669,12.988220598633102,39.67259095594186,3.9694177591077393
32.22729913636721,13.728627177429864,37.99702800956553,4.802630630523376
35.37187609232446,10.572466600106116,36.86218334634355,4.198349060814376
35.74266980593494,10.889828283005029,35.565436237139735,6.115198945760052
33.58737339024554,9.95399500605983,37.34573893439929,3.2156668270219866
34.18777482695728,10.320116255059192,37.45340510152358,2.0948917061051766
32.903250973372074,11.657575922065584,36.77260376125875,3.919302308553184
31.851253128608366,12.418961981005012,35.97765170714366,3.251741770306888
32.64677668060689,11.499409061002083,38.33257633196044,4.958264472618698
33.73264839262621,12.138793877121689,36.853882459920776,1.62341960945622
33.50136982210362,13.898081993497067,37.0589128165069,4.130562809236323
31.26810421075072,12.132509111641538,35.4567981489283,3.0720761414868827
33.43782956230187,12.595420346380532,36.26203180012439,2.9696402266327597
32.8487928288471,10.973162084317348,36.60950715426321,2.8709869096996963
32.77260992960089,13.276313008175377,36.60077705432864,3.462298847460372
32.43977025334846,12.4241304114395,38.94882502753235,4.920318406118319
31.517121802506228,10.745188554182882,38.79123468689964,1.4288238768282668
32.80522040097184,11.835476087614284,36.375066106372905,3.4395905595500764
32.03054971621298,12.644202118863696,38.00182746752369,5.038107493844868
33.54123131310037,12.78389178427502,36.430649621049305,4.648199316428601
32.0637746203137,10.719149740628396,37.71250863884946,3.004742535925674
34.501417852783966,12.44761745405695,37.53453024067718,4.008352234634593
33.11020505771776,11.982044994015611,35.29308775436051,3.923488745527437
32.187812045932155,14.7153875441565,38.24411459434352,1.516575580831944
33.37401692609311,11.143433077943628,35.94639914639545,5.454463277564527
32.765664587506606,12.506548190327935,35.82346666642284,3.12650948966
32.843930222655175,11.832286222863628,36.81401056250368,3.4719191365417483
33.9760825800378,11.658036814224134,37.42527868006791,2.086348146609663
32.278443347919655,12.527471744522868,36.688366542504845,3.5314023030588984
32.64461690576892,12.637557159364276,36.5170857636486,5.226687712532107
32.67515450844823,12.594194066191111,37.68387537364701,2.5717778354776577
32.37798965892753,11.971750786570595,37.19936752783635,2.8296995751470893
34.523019620716326,11.405770450141056,36.378271013194265,4.041244969129275
32.58249357081853,11.739743796165987,36.85481082475086,2.1820169698233887
32.98002919845364,11.201159766003189,37.68933697894965,2.412830960970926
33.50370517913956,12.399436075147092,35.01280603355904,0.9686221157417688
33.91401511732236,12.266503838947584,36.57503097579012,3.0234744460455456
32.61785606282345,13.989592555825254,37.19050380039796,4.064548550437977
32.45517628513712,12.759168978762087,36.599112354294384,4.131276648377655
33.40992258786484,12.026942222615626,36.13389429009422,2.3133498845806395
33.60579899891236,13.68511889962359,34.89198326749108,2.6852848361090778
34.56938121869345,12.85499036656409,35.00748225744693,3.292797662575647
32.87273861448019,12.09396635537946,36.62077385548951,3.049195743789432
32.726784597863976,12.988510147185291,36.46200325853961,4.113226122724209
33.26544447284578,13.05221038516131,38.77566529611688,4.574287716419565
32.39742194430904,12.055340161330117,37.68546548721554,3.506967573635258
33.908565031728365,12.914846634589116,39.06886445133981,1.4823596439649784
32.789772618310714,11.670065919118978,37.4087484767376,3.414688422504897
32.93133644189654,12.732211588456623,35.60082054911087,5.4859767341605234
31.525752416968214,11.340035931978807,37.03951365322458,3.811248170807232
32.454552537551066,11.82298329832392,36.94612578169275,3.656983926688144
32.99838766242905,10.946841939586896,37.64780805527063,3.8260306175375134
32.291756100263015,12.190474287309026,36.15246208860067,3.781823039343296
35.03744996157605,11.935934966559184,35.78392374450292,3.310150346576856
33.29698192462649,12.49105873801881,38.238940853091385,2.7095266269292764
33.117218732994786,11.86412635894251,36.58272776540628,3.202531199210734
32.91278511115979,11.365492025516156,37.60779252420698,4.599937357614995
34.3018702154015,10.56829468563276,36.17312563197192,3.315224753915403
33.01954798572344,10.634561317920278,37.49669014561275,4.646119976606155
32.76707608122926,11.07625934092972,34.77975050203264,2.574948470025072
33.87974496798125,13.5878060830337,38.260353442660126,3.25811288288828
33.1366552476793,13.891313421778491,39.22071295098572,2.9070949348220267
33.235606500693855,11.223368888365105,37.69230086128235,2.59418972057778
34.49726772511229,12.655651149166752,39.57766801952616,4.082620632952961
33.12869268643142,10.39845771308564,36.68339299807869,3.859817998874009
33.67683086814267,10.971392430875488,37.72236711094261,3.629339915268192
32.06091439841006,12.625432642053951,35.539142427505084,5.412357839551379
32.175501237949376,13.387492105579694,35.69417498569782,4.343062915388998
33.92579489547876,12.01102187657459,36.701052315547926,2.753424168758119
33.30267220801569,13.459222289832477,36.33952101023726,5.56638489205681
33.48193057257537,11.918670307379347,37.31770494919684,3.3363393820041853
32.07894757956938,12.725909323593957,36.54466409871873,1.1390935384245742
33.10543794246846,11.965020002997898,37.27781174207212,4.742577519573315
33.30188161463884,12.54248105078634,38.31136489758187,3.768561962709896
35.43316530057876,11.912210479900578,36.08964365766702,4.00096358646012
33.19033404372265,12.959226091609382,36.14466670004192,3.918541839158999
33.94624061993669,10.9839767277944,37.9514894585739,3.0507129732180167
33.39826012958678,11.03785041365591,38.61733445368848,4.116340467131812
31.909626827522736,11.34726361146273,36.32365246819823,5.314354141170213
34.19705969450868,13.033566182687188,37.07679515601331,2.6334199887174443
33.4855197629536,11.887345302061831,35.86244707788159,3.2067566975868704
32.65462160732388,11.052323653306688,37.63300941664362,4.717102512825834
32.204654645678524,12.480701517118195,37.680287608367976,3.2794662600656097
32.97518182625784,13.90991551102909,37.79223754313027,4.297686524285517
34.85131416586477,12.41554196333362,37.67232248424959,3.130538462464844
33.902717794463925,11.668866514553862,37.34126616101072,4.25698328967803
33.30433661798984,12.692661429739388,37.33359061333867,3.827375915107567
33.506092281309364,11.659832840871443,37.28139282998597,4.47871260846301
32.42330472721988,13.05827792714326,37.26387556144864,3.373104673991114
33.21547157476038,12.135101396955722,37.14209368933963,5.8405058759314255
31.818616566769062,11.22654566351062,35.669935165958194,3.7558693892629655
33.7709000976483,11.153966054877388,37.24032955207884,4.729484541572504
33.000849640152055,11.230743306761044,36.99529016635977,3.781703565104839
34.33486453305801,11.109456333168431,38.585854757332655,3.8928914802112553
33.06976829928679,11.764325958658198,36.87502580891776,3.5160510174718302
34.195508030962635,12.664192622515646,37.02715036476952,4.330407444211276
31.720769900287312,11.752343171850052,38.57360522634684,5.023934200606659
33.25823783380398,11.514949066574868,37.128039498322295,4.662845304002564
34.5366591798774,12.75207661096469,36.71413783923341,3.283663455404016
33.66599032199544,12.263717676034362,38.86023443032663,3.13952693504287
33.5477479443078,10.735362917985055,37.45837473122323,3.8634254422050343
34.447871436480774,10.607723870859086,36.81909551318471,3.3664637433729325
32.48426048276214,10.93325227854703,36.54550622682937,3.261324744787093
33.63080076787103,12.039647840787236,38.9240870506292,2.873007508505152
33.59396354804201,11.520566788562215,36.18913179541947,3.5612152714310823
32.495418773654315,12.96832561098067,38.296110372778266,1.2004838567566694
33.42121218172261,10.706641521307748,35.76615350038372,3.393975043434297
33.918844177834046,12.428736927868275,37.30536187928602,4.158214652664192
34.46151473966461,11.917115695587762,37.76668677332467,4.3508878437244665
32.36312129411639,12.461135435006732,37.74560774187829,4.664258497238649
32.288666909138946,12.020112091208748,39.074400211336965,3.911708668370663
31.85307480174657,12.149375491578276,37.32533422381935,3.361814624383144
32.44952156114242,13.45772494051235,37.23880567308968,2.941410754428091
34.71345123397026,11.72400223179126,36.81385766052378,4.087837272921703
32.43083857908201,13.887275413385504,38.38195597213616,3.772969024644708
32.40429504598358,11.608997936221536,38.11045690682496,2.96655888465992
35.530904145898624,11.379257182400217,36.63610411908917,4.029453828152192
32.01230076824544,12.178331333996288,37.71598617762173,3.722561172893833
32.116400120928155,12.380694979552985,37.23200330765404,3.0895277822700096
32.27459383033916,12.954811454937932,37.1088163801084,3.689916615447592
33.29258730730077,11.906507762219915,38.42286529341121,3.37668749953603
